galname,full-PACS_70,full-PACS_100,full-PACS_160,full-SPIRE_250,full-SPIRE_350,full-SPIRE_500,full-dust luminosity,full-dust mass,full-dust temperature,pred-PACS_70,pred-PACS_100,pred-PACS_160,pred-SPIRE_250,pred-SPIRE_350,pred-SPIRE_500,pred-dust luminosity,pred-dust mass,pred-dust temperature,fullerr-PACS_70,fullerr-PACS_100,fullerr-PACS_160,fullerr-SPIRE_250,fullerr-SPIRE_350,fullerr-SPIRE_500,fullerr-dust luminosity,fullerr-dust mass,fullerr-dust temperature,prederr-PACS_70,prederr-PACS_100,prederr-PACS_160,prederr-SPIRE_250,prederr-SPIRE_350,prederr-SPIRE_500,prederr-dust luminosity,prederr-dust mass,prederr-dust temperature,color-PACS_70,color-PACS_100,color-PACS_160,color-SPIRE_250,color-SPIRE_350,color-SPIRE_500,color-dust luminosity,color-dust mass,color-dust temperature
G09.DR1.2852,1.8591063456239731,2.1374833089036214,2.141877511106671,1.8814466679724147,1.5544312830357812,1.1428782451650268,8148357772.981464,9144909.23570205,24.875127158591383,1.6694937,1.9961053,2.0665548,1.8654307,1.5533692,1.1686939,5184391870.608664,9403086.115707822,23.179033271367427,0.22430889265393672,0.1678067140943188,0.09527791877353761,0.059090127467475946,0.06964550767089281,0.08925638900834991,2395138920.3423047,5427605.137476643,2.9096581142173243,0.1861398,0.15805788,0.13543978,0.1390648,0.14828478,0.16006716,2371664719.0058465,6475480.851165599,2.7484682,1.3974969429072126,2.360317179207421,5.2041679046674325,6.795762665428151,6.1471494447172494,5.235570163439734,0.10916394586860721,0.15741718414345382,0.014634522633675519
G15.DR1.35554,1.7731270643637633,2.024750255046928,2.039006119700024,1.811020702222094,1.5082936654433112,1.1151081525498698,7669876764.698188,11063966.949875524,25.630028242566166,1.7627425,2.0679755,2.127682,1.9288924,1.6391577,1.2563415,8715016203.35904,13428474.042718278,24.4247741927846,0.3506167472179337,0.254506463369762,0.14170599555811786,0.09799863658782594,0.12197203618157366,0.15449309618443163,3333475315.4167757,10421790.845374873,5.942803222412625,0.19903347,0.1684496,0.1441108,0.14815605,0.15775934,0.17206226,3110083434.5930514,8828552.849360673,3.1486778,1.8846615113118728,2.850656952588258,3.7543045493738503,3.528895727281998,3.0490033240133103,2.6211536505469133,0.40706440709346653,0.2170571606228398,0.012251476615347652
G12.DR1.6326,1.7770416801953095,2.2427615322103858,2.876637370558433,3.129627994934171,3.0515570409574515,2.812727507490372,3615509245.38804,169229507.1548574,12.383242408417441,1.6881387,2.1988997,2.6603308,2.7641482,2.6199894,2.324017,2351709072.0721736,48338237.416166976,15.479356746620203,0.08697487191929544,0.07687277711843292,0.04475853204731965,0.037348166505457366,0.039981532330143954,0.04295379516793707,327001200.5644108,20240671.784267444,0.627067288096624,0.27675125,0.23390754,0.20521662,0.20992067,0.23795453,0.25248364,839664767.1203065,33750142.960813,3.0034957,1.8591033325707216,2.3726627472425688,0.025320330748544773,0.011607894799173396,0.008668411950727206,0.007354976057153301,0.0714038747121474,0.018385203790827642,0.0005115007865227593
G12.DR1.1094,1.8338988033606058,2.103930061074695,2.081576399437448,1.7888070369666675,1.4444631320473307,1.0176722583316637,20300690263.67909,13884937.602007024,26.17254609432657,1.5961727,1.9602413,2.0504706,1.8576832,1.5449327,1.1479975,12682188693.23314,17755128.694441702,23.626930247796675,0.14157342962373728,0.09664078453989126,0.05768461716148226,0.052309218663506366,0.060992154113753076,0.07013238607110411,3613025425.4246144,4750007.1023457935,1.9851597668566987,0.18778084,0.1581022,0.13682105,0.14210486,0.1516443,0.16669704,4136801567.366719,10474592.940511515,2.3506627,1.0905962888175196,2.353388665803768,6.434421162410786,5.518538129112861,4.374757958882501,3.3372975652059846,0.12399659517468828,0.2631502547149604,0.010085273122509656
G15.DR1.487,0.5172656271605813,1.0537947545691282,1.394239496166102,1.359882829907382,1.1365180834540773,0.79215262210633,18008989182.963184,113471606.45986643,17.851055692858118,0.6371058,1.0828755,1.2779791,1.1934845,0.946676,0.5887724,11436361543.36737,42391388.3445171,20.48451614680054,0.16991988460538174,0.14161125808648473,0.07502561615309994,0.039720988620715374,0.045833407218717204,0.060189527744863025,2735625974.470865,39478071.12480695,1.4143825501949052,0.21061884,0.18087903,0.15456142,0.15961546,0.17077217,0.1866877,4638005621.06291,26393252.474816218,2.7136493,0.13621693324743553,0.1707213209511701,0.19628302440555134,0.1906011171407835,0.17923777034396346,0.18704037577358051,0.13401703634811027,0.044217980830934166,0.011106711880296176
G12.DR1.7006,2.3181493918485554,2.4638317180071105,2.3286419793292494,1.9612064711932613,1.5860495501693594,1.1390001347794658,18015864442.147892,5288377.464601444,30.777530021943964,2.0545018,2.285784,2.2342045,1.9396509,1.6077622,1.1793938,14432271866.566704,8818912.783747027,27.280223849727477,0.17593190004769443,0.12622608263860946,0.07940681113598812,0.0677927006851607,0.07651042313154657,0.08752841843644894,5059924512.699243,2552308.2462902865,3.0038304877058355,0.20181464,0.17085415,0.14771912,0.153601,0.16409443,0.17957892,4496471032.978361,5743764.9852489475,2.8831546,0.26055785098160084,0.614433193596711,2.3311372380047795,5.456904972332735,5.4891404725505115,5.007149350972834,0.3117171763433797,0.09854779038374896,0.001895868996134409
G09.DR1.289,1.6467290878038896,2.0145438248765077,2.1154707414471323,1.918717217963582,1.6180832735988604,1.223489512313379,12962866134.831472,26286774.968248714,22.080557433684792,1.4794914,1.8494025,1.9495652,1.737748,1.4397554,1.0338552,11564233498.441183,20997758.489416253,22.483541482443805,0.2528165677372116,0.18091168903492105,0.0938057296540403,0.04698142722866152,0.050164752683866165,0.06328111237748638,3785595143.428273,9810812.154144736,2.526314213923762,0.19107972,0.1615038,0.13804421,0.14212117,0.15157166,0.16458704,4314681392.899942,12410215.243902573,2.4228234,1.446164314555524,1.8997005866746337,1.9326840626226092,2.0297587353500415,2.2313406220603795,2.0059427357475026,0.38277273576299303,0.29108234341541395,0.02176655368324579
G09.DR1.1715,1.503029965269007,1.9478295583449803,2.1466714074376916,2.0304996210013853,1.7688357145361413,1.4021080250746494,5234037242.853399,22060927.620168712,19.651226514477738,1.5362866,1.9235191,2.052686,1.8849301,1.6014729,1.2227637,5526973310.48857,14141979.886608416,21.98612214219042,0.27693683390267454,0.20106809073189422,0.1014506780109837,0.048869578531266535,0.05791071145972977,0.07767893933879122,1445840013.3577216,10490673.74192303,2.5947872880748646,0.20712885,0.172115,0.15068811,0.15450999,0.16816474,0.18456797,2099712513.398939,9533555.641548287,2.8858047,1.9992084674700599,3.432204509787574,4.506780001689612,3.028124900487115,2.250190743871496,1.8388576055958088,0.35047193525048054,0.1728332226341298,0.016282497392433953
G12.DR1.4482,1.5283277540592493,1.8872495122780704,2.043284790573074,1.9237034990643906,1.6709992724975051,1.3150846386950337,5043196137.758025,21009334.626146276,20.17226513018309,1.6559991,1.9521772,2.0064464,1.7773757,1.4704182,1.0652181,6875474814.329932,11257220.521945639,23.359781273277374,0.286436615091241,0.24305153501270793,0.13678536989644843,0.05938964869001957,0.07361184263909096,0.11092803388928753,1443040432.9318006,15996441.333774298,3.806059121600342,0.19610256,0.16697568,0.14286165,0.14645748,0.15607938,0.168257,2944044111.1277204,7742953.658907857,2.931101,1.4838124591462198,2.767514066755595,6.074072989842667,3.138931364129062,1.903603749377256,1.141689349253788,0.25194379210263235,0.10364191846364126,0.0083124417706942
G15.DR1.103,1.5782457975677686,1.9481823345694558,2.029028434106737,1.8051446929947592,1.4874986092299167,1.0812334724930133,10497621577.266771,17522708.562831316,22.171345397257063,1.5102223,1.902546,2.0264838,1.835011,1.5261062,1.1408385,10382629304.339994,23884759.98650647,21.302631365891305,0.11287068730965089,0.08144160240267113,0.04505443641116854,0.02759686409492453,0.029007358013004074,0.03403804745717376,1288749621.0425923,3352356.341524092,1.1035905997440918,0.19237036,0.16319987,0.14066753,0.14636225,0.15527633,0.17185214,3934713155.889226,14693502.998816056,2.3091848,1.9750661513027126,3.3212087082123203,6.385681122680323,6.388139517754153,5.714554609077329,4.815835986560503,0.4322854453378382,0.27726374004535403,0.019831590217536388
G15.DR1.294,1.8332212368467289,2.105667082756282,2.0829859839231726,1.7867338518373226,1.4382706237607668,1.0097136848594535,24384050426.1301,17342847.56927708,25.629947145898278,1.76138,2.071775,2.1067038,1.8499129,1.5253893,1.1068796,17570852062.422863,17839736.012023814,24.29721451675361,0.09209326470497077,0.054399733113548676,0.03195867153290289,0.03651942839649261,0.04285870627362685,0.04790136662414762,2656982764.515286,3192484.2552353106,1.4718820947758429,0.1639888,0.14019457,0.119595625,0.12355665,0.13045706,0.14128481,5783179594.290629,8912860.862939777,1.9105779,1.8353739016766348,3.3030266588289465,5.8864042110953525,5.665603930851964,4.644455119576798,3.8431387955889798,0.20589918279782016,0.29988043694874994,0.012405800539703988
G12.DR1.11061,1.2918833733122035,1.6929209889454913,1.8959303781178456,1.805653457027051,1.5671506213116089,1.2169446902387833,8962057645.335775,40132344.53426731,20.18667129052023,1.5867555,1.9434369,2.0470722,1.8874209,1.6069107,1.2248371,10421598950.263096,23105059.019553103,22.949066178968902,0.35469576530589914,0.26817889736817413,0.14595861106237124,0.08392731502827591,0.09718382011470088,0.12729137850174768,2928681429.0567026,34486352.704793185,4.293847267756852,0.21067259,0.17851454,0.152632,0.15695228,0.16686583,0.18207857,3376689592.451445,14224467.077807404,2.9615963,0.7281728001367688,0.8331986473599192,2.2767316303650413,5.053133435516811,5.323118642815285,4.620340737820789,0.4053983433470641,0.18454103740023883,0.011384046779578386
G12.DR1.23371,1.5230528876087952,1.835963729392159,1.994106643411599,1.8794793162023506,1.6309834924711624,1.2737076895556825,9816867293.885542,29780010.668525152,21.340311534543734,1.7481465,2.0327747,2.1049984,1.9264784,1.6428035,1.2736523,10252493588.529234,21466532.93970032,23.438873291150028,0.37267495103820464,0.266138935592266,0.1333596774862577,0.0986964852766322,0.11909069736517358,0.14551334680615904,3237105243.6373143,23272564.901990503,7.364937762746611,0.25959915,0.22541222,0.19283472,0.19812338,0.20953393,0.2279426,3953553036.108174,17039181.940379873,4.269699,0.8591005298334817,1.2436259995048307,3.250406665837301,5.501882750581354,4.795107915762397,3.6025984912608613,0.4384395184248636,0.2624009697687806,0.012850564353542883
G15.DR1.360,1.2108905473156708,1.614606917233646,1.783377595294227,1.6288563438904133,1.3459246903327944,0.962881495001782,14232460937.836407,34797610.93028154,20.26262611294319,1.6052576,1.957334,2.0320883,1.8242109,1.5041671,1.089924,24820292915.690033,41306766.137129955,22.240232467050625,0.17203098279419204,0.11237820023816905,0.0569809338381722,0.03536929274119992,0.04344500690088012,0.054872469246261206,4967411536.242488,12043239.202834198,1.6008690916618236,0.29083276,0.26239315,0.22716303,0.22901362,0.2570009,0.2668683,13384771932.354324,32460715.84671306,3.236885,0.3500338294323416,0.406581518702699,0.6705477657633372,1.6812651152494489,2.5721125914266625,3.0588480391900688,0.0471314845650059,0.24125838837673155,0.017800012676843845
G15.DR1.2207,1.3337537317784718,1.6376773704984067,1.894787109578095,1.9417704727091638,1.7857086705624856,1.5022672511294894,1412041978.7405255,22183883.692522265,16.42191714044736,1.6840321,1.9502082,1.9714842,1.7369118,1.4207158,1.0082134,2661706502.953345,3777192.854858669,23.67210196813363,0.4330595420515197,0.4465280431888059,0.22301661825981176,0.059356180940369846,0.059282673463846434,0.09053984506879997,547354034.7792004,9538907.967388673,6.724823772362119,0.1784623,0.15187351,0.13017,0.1336574,0.14274125,0.15438667,1588762194.5399406,3071294.9863489917,3.2228682,0.4576947874282848,0.509894799588898,4.04313739486863,1.5412285189229462,0.2391764399135612,0.0899135297867445,0.03384985541533421,0.003948849066983195,0.0011401871396083797
G09.DR1.812,1.916841015431425,2.2468934469673547,2.288809266655284,2.0371856361442355,1.7098917559580553,1.2942141635975155,22268441526.99244,22486644.31408116,24.095750029074885,1.8859434,2.158431,2.185188,1.937801,1.6050649,1.1932753,19338707782.639633,18436777.797280703,25.572736751718995,0.07865600534598069,0.046801629098814176,0.029771271938492862,0.04529855435427583,0.05588952203092717,0.06364501902605153,1565708786.2085185,5361235.210091849,1.289195372477898,0.17769618,0.15300447,0.13080703,0.1353671,0.14228317,0.15480183,5027059483.460881,8724231.753960019,1.9844246,1.5523465338035272,2.3689577171793377,2.907491792780092,3.747443248115516,3.7775704342173224,3.7276547094807224,0.3236308804030226,0.2785749634531725,0.007567047698817584
G12.DR1.10212,1.6218054046288817,2.00314565585692,2.142237962289803,1.9888322721608442,1.715402706472342,1.3386249400045103,13148968378.756199,32348891.39803618,21.76425958858723,1.9024541,2.1855664,2.2147093,1.9842806,1.6851467,1.2900889,18415333509.060104,16614108.956364796,26.134727475444464,0.25697827164325143,0.18590176674848924,0.10216483221616626,0.07023168966499364,0.08725878718862996,0.11189717722467336,3330895001.175856,21738957.02793992,3.531600871783066,0.18057291,0.15363464,0.131427,0.13517825,0.14378466,0.15533485,5652512939.463829,9269262.949343618,2.5636024,0.39756197214432565,0.8418683994385305,3.0922234745933097,4.281868435505405,3.4907100712767125,2.8953369707700563,0.22306549467941764,0.13056833717265842,0.0023959118966852804
G15.DR1.904,1.892350461732178,2.214272484564847,2.250372152380435,1.994017831989793,1.6663576580697064,1.248917278134207,36618590876.92709,31959708.30562167,24.671845439601142,1.923639,2.201918,2.204848,1.9364327,1.606936,1.1976408,30780156469.948826,26403264.869034145,25.76940537335644,0.08041090086027076,0.054572571090517885,0.03410987418926626,0.04277046038720223,0.05310908982860223,0.061735622687886405,2981642922.5503006,8606211.689371075,1.2913284117565063,0.18133023,0.15619864,0.1333347,0.13773,0.14489983,0.15723899,9010246077.341969,13474644.859056594,2.1758215,1.268882437368707,2.3448827802939363,4.060148395711505,4.916076609685828,4.910471093269139,4.6406754962423395,0.2073130532375215,0.31366341936925496,0.007662379275625781
G15.DR1.27258,1.9472021569192182,2.18585518478103,2.1484651351014348,1.8534248279924048,1.5137177585911765,1.0904825921679417,15579458647.739733,10162396.309033567,27.504338071282785,1.6566534,1.9963019,2.113703,1.9679523,1.7086068,1.34524,11594120154.426945,39575081.96924758,21.752973560169078,0.16586983934969485,0.1286551693914843,0.09926240638585584,0.09685021553439375,0.1105974717365651,0.1293698564361333,3732620670.4468255,8975782.819019666,3.3596674523586008,0.19612333,0.16626672,0.14223422,0.1463431,0.15604192,0.17033093,3986617347.930464,25331979.461277135,3.1150057,0.7149628116274693,1.674837600206128,6.06483856885295,3.0811972886112535,1.2931492567786413,0.7597479596562073,0.2562557293476483,0.02104344799861007,0.0033184432259351702
G15.DR1.29,1.5560502085021801,1.9040983317874884,1.9560432287492708,1.710190533626311,1.3821401437963878,0.9685643368333061,20523826412.49019,27567166.750915043,22.928737373519514,1.4199886,1.8166877,1.9286783,1.7166061,1.4131949,0.99657357,11784399838.607363,19432203.376230773,22.373048796135073,0.060964240607671076,0.03937298894805198,0.027745743985506256,0.030171810711317044,0.033548936933925924,0.03636320214747611,1353804054.0475569,3356424.4472139976,0.7835226665111831,0.16003627,0.13638939,0.116371125,0.12022448,0.12735172,0.1376298,4954002011.878691,10497284.907655781,2.0042546,1.5031266731311361,2.645176274723815,5.013192676873267,4.4415945808920885,3.8310663334530735,3.267152396695236,0.08851843018150965,0.2444041944362236,0.020793503066888024
G12.DR1.10030,1.2210360591080118,1.6050480919227659,1.7750089559615012,1.6571832849998696,1.404602397524061,1.046358859831232,6555719277.292924,26943397.141925476,20.814343881385497,1.3115559,1.6920773,1.8490664,1.6970081,1.4348512,1.0525967,8456433074.670047,23144959.295258347,21.646530156308913,0.37069011344047326,0.2692036254240219,0.1403609414870565,0.07383895364261811,0.09071039806283633,0.12464381393275885,2384556198.134309,22582672.329594783,4.381663697443987,0.22363123,0.18956326,0.1617143,0.16611522,0.17801109,0.19341868,3162142647.065753,14047682.62947892,2.5369136,1.4339918674962493,1.8735097558723917,2.8042920412278924,3.5473583695731765,4.323476805473648,4.51035991311261,0.32407921424881586,0.3177467558140867,0.022653607653842334
G12.DR1.3795,1.5243458514269221,1.834051175471973,1.978962094231719,1.831853487024674,1.5566385841395685,1.1780613290742985,12702167980.977285,23841785.210303925,19.94756641637173,1.8528751,2.0905905,2.0841322,1.8266325,1.5133146,1.1011729,21247828073.280426,15492579.297015108,26.01827813824504,0.0859636267164127,0.07339579234760346,0.0408528376867236,0.05514673921053666,0.07151863704138309,0.08435083760112361,1059640499.2187091,8007702.703178757,1.8843327609968332,0.22597128,0.19636452,0.16710196,0.17152601,0.1809545,0.19539912,9489054625.710629,11754009.10700255,3.8205798,0.3585135216989888,0.6551248623162568,3.4829142979186782,6.738341256266119,5.801017170198572,4.591705490478235,0.07384404297794704,0.18950967769920485,0.0012320346394974653
G12.DR1.19089,1.7585512465899222,2.018898817108595,2.0330841980270518,1.801409981458923,1.4940456307534002,1.1008911212594361,1603235777.7240672,2827320.7954145153,24.55507062761021,1.7582508,2.0547752,2.120497,1.9342471,1.6453034,1.2637762,2567112917.0884614,6583543.035955461,22.035612090833204,0.31144032826904244,0.2245479236447909,0.12817010458143302,0.0901259617400767,0.11557671910284556,0.15193309038058833,570909393.26104,3065953.2924474203,4.860846387859891,0.19389828,0.16579579,0.14154278,0.14569241,0.15432304,0.1661295,1116360728.6212666,4774707.807715981,2.8239548,1.878714491495118,2.9983919656663494,3.8452333671864225,3.041948095215239,2.551028505829833,2.245812932117001,0.06369205995889664,0.03998018521884721,0.012280942572449235
G09.DR1.11159,1.5783757255464035,1.9412612786955878,2.07496527290045,1.9388273034610317,1.6811039105449572,1.3211372656371532,7503508985.706817,28264156.905304223,21.53965562091456,1.7699815,2.0879972,2.161439,1.9639878,1.6757812,1.3004647,8289109580.391343,14105224.604550809,23.904180540385656,0.33513705636849134,0.2570867501232115,0.14280524962789248,0.07182537769565711,0.09435125770730327,0.1364179061063899,2722301761.0138493,26407987.211599503,4.199240706529419,0.18947744,0.16037543,0.1372983,0.14135537,0.15107138,0.165113,2731492953.282318,8547972.45013704,2.9137352,0.9496354660899025,1.4811808205377086,3.4937947505608364,4.886968845576109,3.920749013732268,2.9225456547665005,0.4133943056381834,0.10891265293716454,0.009978668782770978
G12.DR1.334,1.861259039977209,2.2277894289370788,2.3269476431507847,2.1219801029909955,1.8162006552945367,1.4154850207863061,25893659505.147625,37757508.53122818,22.22399193648609,2.1487064,2.3668952,2.2863116,1.9562248,1.6020786,1.1549056,35659826079.54172,13980017.296150902,28.322294246322475,0.11524399486405316,0.07368693081232833,0.0359039573227686,0.039916491679111925,0.05084923899850533,0.059694942702658745,2679735809.2761955,9178870.768387146,1.502072759036921,0.17090504,0.14717014,0.12522742,0.12934169,0.1360499,0.14728074,9935605592.74189,7222062.153771674,2.3071828,0.12881289200080961,0.46265874920394645,2.2233840270277407,1.72243232140175,1.4179070844868322,1.0297839002051863,0.10777577788737785,0.05358403981272754,0.0005325996469060154
G12.DR1.16546,1.3571455308038458,1.7595469125339702,2.0002524651118763,1.950102592718669,1.7366909025456057,1.4067547012484602,7063481443.585057,44246724.6694624,19.59348341299487,1.238659,1.6718372,1.9527265,1.9243662,1.7153164,1.3847108,5900502607.387318,43438546.718456514,18.69584656739953,0.4350391821472255,0.3185521272552377,0.17181740750438643,0.10342313702149361,0.12001574530792564,0.15580276004510546,3643407756.8330283,39401193.729619235,5.652905054102168,0.3322837,0.29206258,0.25772762,0.2570927,0.29718417,0.3026092,3303411068.900656,36875548.05584605,3.4400618,1.0723339597795378,1.7777825691589366,5.175244910327365,5.7974577964082235,2.7905046387103094,1.410296723558273,0.28310052216573256,0.24269698307062385,0.006596081828221935
G15.DR1.6689,1.3350588253756273,1.75797985487593,1.9744911787572925,1.8755117174457792,1.629957478543078,1.2740257249862017,11826193584.922895,48503846.80712795,19.97315251660886,1.581335,1.9592149,2.0792742,1.9024094,1.6178713,1.2190272,15976105753.733965,36685130.43506006,22.11751745514054,0.23960417151126398,0.20166924397874544,0.12325671886485602,0.07759425510243605,0.08667724822317928,0.11349357207076813,2667992153.14868,40347740.5159671,2.894860362732394,0.20179574,0.17495748,0.14902866,0.15414704,0.16218767,0.1776373,4926538287.880115,19890116.26853215,2.351428,0.9589752601272484,1.2836078738088577,3.5047663266238156,6.23075380652546,5.330428750436951,4.243813157946294,0.27827402438097837,0.24786872609781918,0.01717743685281118
G12.DR1.848,1.5973417030673174,1.99470795582473,2.1100098981718696,1.9153093973765654,1.6160318026326037,1.2184351992615052,25611674627.85475,42005312.961789906,22.454581029146492,1.5845618,1.9539757,2.071192,1.8709328,1.5897036,1.2057076,21093142373.434757,38765336.57281901,22.64832304886664,0.1485914036166987,0.10231106635649473,0.05362075410601358,0.042280475378642185,0.052654276439545705,0.06385242094408367,4045134290.253463,13142235.014809072,1.6885630140973165,0.20055693,0.16816892,0.14591277,0.15086782,0.16253822,0.17822744,7242344220.479672,23745258.066981964,2.5977776,2.0509579345812305,3.426112791948365,6.299654771327324,6.417775004430979,5.726491589340458,4.911271050186356,0.28283978122827497,0.27445187295628654,0.021238032180712255
G12.DR1.1915,1.488644297585148,1.9218294400156908,2.1060256422259087,1.9719522202335589,1.7023854124680995,1.3282230415935787,11276316322.889986,35722856.03515992,20.46869086029139,1.6039585,1.9520679,2.0419693,1.8372285,1.5293573,1.1333477,13146223074.470333,21474231.091505773,23.206718454185776,0.25026734308984244,0.1785218542099013,0.0902132640902834,0.0501993118827332,0.06155972263019942,0.08001713490820332,2672321215.259995,16740380.62829155,2.5325447764927573,0.21128024,0.17811152,0.15434843,0.16020374,0.17160095,0.18877192,4512456654.625513,13548612.300085071,2.5473616,1.6058239522537097,3.1979302875029934,5.610267878959764,3.671241804446625,2.5394528108317456,2.058179481205252,0.3967519425560404,0.19796976392336263,0.010707914205260034
G09.DR1.468,1.3283069137388508,1.7419233656822453,1.8902301552745313,1.7268975627073653,1.442833797806035,1.0582668732351437,13736203678.625551,34519272.46140981,21.228711707966575,1.2061282,1.6325871,1.8140606,1.6559196,1.3993572,1.0237914,13284196114.74467,44415325.98235492,20.707670211821238,0.20331463814369938,0.1516344309661798,0.08026982949526944,0.04415743689687904,0.054136840366730124,0.07091030816292888,3084007759.0279593,14527582.171691075,2.0660227785689167,0.21859182,0.18474352,0.15761988,0.16205229,0.17416687,0.18941352,4641977047.529173,25261658.51679522,2.3883402,0.9760847910931222,1.456905694780015,2.43651093276391,3.0226006952221383,3.8447124349563206,4.009126159395649,0.41493716938436526,0.20582863922147554,0.019219607887250106
G09.DR1.37513,1.9501271055465068,2.083603868869733,1.9738839626593037,1.653654450726129,1.3098806063572797,0.8898268558949197,11329521366.370543,5456909.20106246,30.132696678084063,1.872735,2.098827,2.109131,1.8819987,1.5474365,1.146335,14433308184.869335,14101290.70309638,25.2350234900366,0.2736892805580723,0.21320949810277112,0.15071395048966998,0.13196034785285266,0.1463139161187117,0.17204642766741973,4000965273.242749,6192048.124467257,6.502506282936272,0.20666227,0.17804971,0.15148565,0.1550549,0.16455528,0.17702228,5963027381.423122,11180733.46548763,4.2607737,1.541789861341419,3.020033440968183,2.595768602847543,1.1964127483976397,1.2816628057952357,1.1630968128107606,0.33831829248455086,0.06698029948282222,0.001990342722361992
G12.DR1.5748,1.358109084904681,1.8028527618781458,2.0167439104843994,1.9206396567781423,1.6707060086232348,1.3133112710621073,3592150075.3854165,18078922.41579465,19.17864585937325,1.5099032,1.8868197,2.0247445,1.8778241,1.6074818,1.2326454,3756672153.5964875,10891204.75991734,21.69879720648237,0.2798942948856043,0.20960969548989403,0.1121539393022772,0.0619674006061882,0.0722273624498161,0.0953806359140004,1008193047.3713092,10819408.592889242,2.8805560692187666,0.2130916,0.17724855,0.15537335,0.15902755,0.17398454,0.19084291,1510795009.3993185,7711705.926016566,3.0636334,1.428604421734057,2.487777980763856,6.252457277541671,6.375098302911551,4.817416347612011,3.5517915228841517,0.25540993485354435,0.12392041182921157,0.015304862556507657
G15.DR1.9153,0.7709273458146711,1.2120943878143595,1.4315318723602737,1.3289374825595022,1.0774765569751148,0.7175361355518376,5680865995.348828,25488791.330618497,19.870639382937135,0.8083305,1.2334988,1.4340442,1.3222327,1.0720732,0.69960874,6791156851.696412,22169983.624156993,21.285781855091198,0.30029702474407044,0.21523304861049897,0.11510770514254987,0.07475939796078271,0.0870363904065899,0.11011016506361128,1646701359.631565,17254579.947874293,3.201612753541296,0.24431916,0.20710953,0.1772369,0.18249306,0.19675909,0.21423379,2573359461.977355,13493199.210007185,2.4860744,0.28176323467387226,0.3213647118300413,0.4352292516602161,0.43715767810356554,0.452343799634751,0.47611603198126784,0.34656949664304953,0.3164700662643835,0.020593953438581725
G09.DR1.112,2.3582158645031264,2.5907079391518946,2.531912957939726,2.2115419084131833,1.852781631696166,1.4173333720086283,48179648206.950714,25555084.077064104,26.625657765068997,2.2465184,2.391542,2.2566247,1.8821765,1.4932094,1.0508522,44573777059.61445,12749626.737288019,29.49839210938087,0.07455967766921422,0.05278087639549056,0.029858485987337653,0.0216202615207614,0.023624291748714478,0.026820342519682357,4652288437.287693,3221104.7383907433,1.0692546832930427,0.1789624,0.15462947,0.1311239,0.13499357,0.14243184,0.15333372,15975193765.880804,8492393.07309979,3.4709682,0.2584344969602038,0.24438016009064809,0.21315327202810735,0.25262788570598843,0.28897010453527633,0.32185977826132217,0.13978638816872607,0.09981577699753319,0.0010106368284427568
G12.DR1.366,1.24397506905741,1.6671364906945159,1.8300727603166442,1.667375895592844,1.3834703294649409,0.9966289498701534,34701992653.775795,76071781.23497202,21.420292554093567,1.1945493,1.6020099,1.7802005,1.6360208,1.3655621,0.9800094,25932744584.06659,68696355.12038714,20.90678976838784,0.18390619152633197,0.13560822629905966,0.0694647710854956,0.03846826572689797,0.046098114717590316,0.05883471394567867,6636321250.326627,24517983.200461145,1.8171787380698772,0.20680575,0.17841384,0.15198816,0.15706617,0.16652928,0.18153788,9378669953.259205,37285918.29674541,2.2461288,1.125986650600791,1.482779714227698,2.2778317629750333,2.801353484910317,3.1163442178010556,3.1822610372073616,0.1765028185108663,0.09092439714028676,0.020178733733890918
G15.DR1.59,1.7354514823455818,2.1045583561337735,2.174504454253908,1.9415888183408674,1.6203278623535244,1.2100917976616874,33301425957.146523,45880667.095801085,22.754131997087494,1.7421933,2.0860105,2.1255245,1.8570017,1.5370077,1.1218642,35192909029.13832,44483784.664459445,23.358318324116055,0.03463934842933086,0.023989933737285047,0.01769738460607166,0.017248906425193482,0.01809229351620693,0.01896696540598121,1665071297.8547165,2709414.435360268,0.3765843587356016,0.16158767,0.1378303,0.11746852,0.12122558,0.12836108,0.13870631,11240693659.33363,21475276.232313193,1.8787969,1.8928364409079246,3.2580104321546632,5.588526350475218,5.429459061069132,5.043479520979752,4.443813929644705,0.1959006682509984,0.23472194720313563,0.018128477757895774
G15.DR1.2037,1.0654617365586587,1.4871896686355115,1.6684493245113012,1.5280779924440655,1.2540182404863796,0.8780921297589148,6118672181.447599,20610812.560083844,20.28442324956456,0.9593932,1.3610932,1.5287056,1.3843522,1.1180216,0.75079757,4953567111.498965,17623076.02505143,20.580848675647836,0.27156855516437395,0.1949715300201114,0.10286692889443642,0.06086479984478503,0.06585211477048565,0.07997253558345181,1700079905.5709434,9224427.681546167,2.5455723976376765,0.23014832,0.19738497,0.16919206,0.17413591,0.18604581,0.20342402,1971574317.6952953,11234497.250174947,2.6429365,0.4725603262516756,0.5039562553639524,0.4518740149707024,0.45830559306911184,0.5046282977407525,0.565462494941168,0.24503756180213104,0.27949515656110024,0.02031410314399861
